,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,n_estimators,ccp_alpha,criterion,loss
224,0.1282984733581543,0.02903151284799842,0.014842748641967773,0.004870618867639107,0.6409395973154363,0.02688755117316796,0.6539149888143176,0.004662341247528895,tf-idf,914,5,True,unigram,1400,1,0.002,friedman_mse,deviance
91,0.09354004859924317,0.0033784241314664372,0.013841843605041504,0.00027457910071668646,0.640268456375839,0.026200297041534416,0.6559284116331097,0.004659358494202333,tf-idf,918,5,True,unigram,200,1,0.001,friedman_mse,deviance
133,0.09715003967285156,0.002574895849373339,0.013498735427856446,0.00031164759055945964,0.640268456375839,0.026200297041534416,0.6568232662192395,0.004606545924378966,tf-idf,918,5,True,unigram,400,1,0.001,friedman_mse,deviance
350,0.16438713073730468,0.002862869729996757,0.018377852439880372,0.0003853934974293362,0.6389261744966442,0.038060260077202215,0.6489932885906041,0.008535391488405208,tf-idf,920,5,True,unigram_bigram,80,1,0.002,friedman_mse,deviance
1442,0.18328099250793456,0.0017555687264764713,0.018350958824157715,0.0004701483955131499,0.6382550335570469,0.029323560100608687,0.6468307233407905,0.008924900402909585,tf-idf,921,5,False,unigram_bigram,1600,1,0.002,friedman_mse,deviance
1316,0.17452549934387207,0.005392405850738266,0.01870861053466797,0.00032354475016191744,0.6382550335570469,0.0291695487410748,0.6467561521252796,0.009023117076808371,tf-idf,921,5,False,unigram_bigram,400,1,0.002,friedman_mse,deviance
1400,0.18160977363586425,0.002229081663004652,0.018302249908447265,0.0005607002292410955,0.6382550335570469,0.0291695487410748,0.6467561521252796,0.009023117076808371,tf-idf,921,5,False,unigram_bigram,1400,1,0.002,friedman_mse,deviance
1358,0.17577002048492432,0.003126312405848316,0.017710280418395997,0.0017664290775582956,0.6382550335570469,0.029323560100608687,0.6467561521252796,0.009023117076808371,tf-idf,921,5,False,unigram_bigram,800,1,0.002,friedman_mse,deviance
1274,0.16654956340789795,0.0038553751854601918,0.01871638298034668,0.0003622938281210562,0.6369127516778523,0.028859060402684555,0.6463087248322148,0.009151623111697177,tf-idf,925,5,False,unigram_bigram,200,1,0.002,friedman_mse,deviance
518,0.18981826305389404,0.024585419832947705,0.016508769989013673,0.0026705454204234394,0.636241610738255,0.03257627140808482,0.6492915734526473,0.008073345807540475,tf-idf,926,5,True,unigram_bigram,1400,1,0.002,friedman_mse,deviance
476,0.19686648845672608,0.03626094636065569,0.018275523185729982,0.00030401965377324305,0.636241610738255,0.03257627140808482,0.6492915734526473,0.008073345807540475,tf-idf,926,5,True,unigram_bigram,800,1,0.002,friedman_mse,deviance
392,0.16640450954437255,0.00777928441190231,0.018356990814208985,0.00041600210510717134,0.636241610738255,0.03257627140808482,0.648993288590604,0.008004170118855505,tf-idf,926,5,True,unigram_bigram,200,1,0.002,friedman_mse,deviance
434,0.16950457096099852,0.0057748854444254726,0.017433428764343263,0.002222437428805104,0.636241610738255,0.03257627140808482,0.6492915734526473,0.008073345807540475,tf-idf,926,5,True,unigram_bigram,400,1,0.002,friedman_mse,deviance
560,0.18859031200408935,0.0037394936928216533,0.018562841415405273,0.00022070140910154123,0.636241610738255,0.03257627140808482,0.6492915734526473,0.008073345807540475,tf-idf,926,5,True,unigram_bigram,1600,1,0.002,friedman_mse,deviance
884,0.39844427108764646,0.01012852329544912,0.013905930519104003,0.00045465762971728637,0.6308724832214764,0.05233178171709511,0.6718866517524236,0.02447481369095418,tf-idf,931,5,False,unigram,20,20,0.0,friedman_mse,deviance
1365,0.17807788848876954,0.004169855228424166,0.018512845039367676,0.00047075319783279726,0.6302013422818792,0.03125672757636245,0.6387024608501118,0.0051691355184558885,tf-idf,932,5,False,unigram_bigram,800,1,0.003,friedman_mse,deviance
1407,0.18181827068328857,0.0032544701879598788,0.018161559104919435,0.00036031106585074466,0.6302013422818791,0.03082137584753028,0.6387024608501118,0.0051691355184558885,tf-idf,933,5,False,unigram_bigram,1400,1,0.003,friedman_mse,deviance
1449,0.1827308177947998,0.003612874429487649,0.01817901134490967,0.00038790975454248077,0.6302013422818791,0.03082137584753028,0.6386278896346009,0.005114519970017076,tf-idf,933,5,False,unigram_bigram,1600,1,0.003,friedman_mse,deviance
1323,0.17188398838043212,0.004622308678461106,0.01854119300842285,0.00042837423474579553,0.6302013422818791,0.03082137584753028,0.6386278896346009,0.005114519970017076,tf-idf,933,5,False,unigram_bigram,400,1,0.003,friedman_mse,deviance
399,0.17291171550750734,0.012377443781465158,0.018648386001586914,0.00035972854048504666,0.6295302013422819,0.03072623662351568,0.6422073079791201,0.005312904736929716,tf-idf,936,5,True,unigram_bigram,200,1,0.003,friedman_mse,deviance
63,0.09643814563751221,0.017106071017153193,0.013539409637451172,0.0002663236102166237,0.6295302013422819,0.030134153450528375,0.6416853094705444,0.005759389445085639,tf-idf,936,5,True,unigram,80,1,0.003,friedman_mse,deviance
1281,0.16789016723632813,0.004700151158242514,0.01848011016845703,0.0008520817499114144,0.6295302013422819,0.02968234145972614,0.6388516032811336,0.005252376331973248,tf-idf,936,5,False,unigram_bigram,200,1,0.003,friedman_mse,deviance
938,0.08321955204010009,0.008124880687591826,0.012938380241394043,0.0013688032358144748,0.6288590604026846,0.02972025479930809,0.6422073079791201,0.005055466444945053,tf-idf,939,5,False,unigram,80,1,0.002,friedman_mse,deviance
231,0.12733619213104247,0.02589040306534262,0.013537406921386719,0.00035399357805312873,0.6288590604026846,0.030320421471346344,0.6408650260999254,0.005471718516881177,tf-idf,939,5,True,unigram,1400,1,0.003,friedman_mse,deviance
1022,0.09813187122344971,0.0038745122888373296,0.013578701019287109,0.00042859204713273385,0.6288590604026846,0.03032042147134634,0.6410887397464579,0.005510706871541328,tf-idf,939,5,False,unigram,400,1,0.002,friedman_mse,deviance
1106,0.11366198062896729,0.002658758866848052,0.013238978385925294,0.0002580885699931037,0.6288590604026846,0.03032042147134634,0.6416107382550336,0.005592343999777077,tf-idf,939,5,False,unigram,1400,1,0.002,friedman_mse,deviance
441,0.16893339157104492,0.011366190533687759,0.0178194522857666,0.001328808623829166,0.6288590604026846,0.031054322956400728,0.6419090231170768,0.005437054775110565,tf-idf,939,5,True,unigram_bigram,400,1,0.003,friedman_mse,deviance
1029,0.09694344997406006,0.0027045676162727314,0.013472390174865723,0.00025250017992969664,0.6288590604026846,0.03032042147134634,0.6383296047725577,0.004991260411836392,tf-idf,939,5,False,unigram,400,1,0.003,friedman_mse,deviance
980,0.09065415859222412,0.0017862435668984406,0.013491201400756835,0.00047600658082222333,0.6288590604026846,0.029720254799308076,0.6411633109619687,0.005558432558861812,tf-idf,939,5,False,unigram,200,1,0.002,friedman_mse,deviance
483,0.20304715633392334,0.05122407048397887,0.018576574325561524,0.0005350120968566109,0.6288590604026846,0.031054322956400728,0.6419090231170768,0.005437054775110565,tf-idf,939,5,True,unigram_bigram,800,1,0.003,friedman_mse,deviance
273,0.11525318622589112,0.0009924753057600308,0.013328003883361816,0.0004168743374073416,0.6288590604026846,0.030320421471346344,0.6408650260999254,0.005471718516881177,tf-idf,939,5,True,unigram,1600,1,0.003,friedman_mse,deviance
1414,0.19555313587188722,0.021348298763354437,0.017704224586486815,0.002035775437249491,0.6288590604026845,0.02910771602980057,0.6381058911260253,0.005540897237363146,tf-idf,948,5,False,unigram_bigram,1400,1,0.004,friedman_mse,deviance
1456,0.1847275972366333,0.004385814205451833,0.018443799018859862,0.0004890100300795768,0.6288590604026845,0.02910771602980057,0.6381804623415361,0.005598307048209837,tf-idf,948,5,False,unigram_bigram,1600,1,0.004,friedman_mse,deviance
1372,0.17520546913146973,0.0035903153423620876,0.018398571014404296,0.0005313703053486685,0.6288590604026845,0.02910771602980057,0.6381804623415361,0.005598307048209837,tf-idf,948,5,False,unigram_bigram,800,1,0.004,friedman_mse,deviance
1071,0.10600485801696777,0.003132310398720025,0.013308191299438476,0.0003204306179325129,0.6281879194630873,0.030930788246450756,0.6384041759880686,0.00506261120730609,tf-idf,951,5,False,unigram,800,1,0.003,friedman_mse,deviance
1155,0.11501479148864746,0.001241542947140939,0.013174223899841308,0.0002705305276150756,0.6281879194630873,0.030930788246450756,0.6383296047725577,0.004991260411836392,tf-idf,951,5,False,unigram,1600,1,0.003,friedman_mse,deviance
189,0.12393648624420166,0.024027090196746245,0.013440132141113281,0.000535782313277413,0.6281879194630873,0.030638153585270667,0.6408650260999254,0.005471718516881177,tf-idf,951,5,True,unigram,800,1,0.003,friedman_mse,deviance
567,0.18261368274688722,0.002018666777071021,0.018234443664550782,0.00037754567506536983,0.6281879194630873,0.0315079049511557,0.6419090231170768,0.005437054775110565,tf-idf,951,5,True,unigram_bigram,1600,1,0.003,friedman_mse,deviance
105,0.0914067268371582,0.0031628485705554764,0.01339576244354248,0.0003749044702355936,0.6281879194630873,0.030638153585270667,0.6408650260999254,0.005471718516881177,tf-idf,951,5,True,unigram,200,1,0.003,friedman_mse,deviance
147,0.10697474479675292,0.02098732811583007,0.013311934471130372,0.00032026113861129265,0.6281879194630873,0.030638153585270667,0.6408650260999254,0.005471718516881177,tf-idf,951,5,True,unigram,400,1,0.003,friedman_mse,deviance
945,0.08709230422973632,0.002676201134327501,0.01357407569885254,0.00031888143680208037,0.6281879194630873,0.030044334611542805,0.6393736017897091,0.004718655337675278,tf-idf,951,5,False,unigram,80,1,0.003,friedman_mse,deviance
525,0.1909092903137207,0.022877241952111202,0.018221092224121094,0.00036099153499498366,0.6281879194630873,0.0315079049511557,0.6419090231170768,0.005437054775110565,tf-idf,951,5,True,unigram_bigram,1400,1,0.003,friedman_mse,deviance
1148,0.11612439155578613,0.002418376348450626,0.01313939094543457,0.0003231548006975968,0.6275167785234899,0.030645503508270788,0.6416107382550336,0.005592343999777077,tf-idf,959,5,False,unigram,1600,1,0.002,friedman_mse,deviance
1064,0.10535721778869629,0.0011689116196564608,0.0136946439743042,0.0003697217298243101,0.6275167785234899,0.030645503508270784,0.6416853094705444,0.005632472065855834,tf-idf,959,5,False,unigram,800,1,0.002,friedman_mse,deviance
1330,0.1751946210861206,0.011760685300806165,0.018365073204040527,0.0003981608837621195,0.6275167785234899,0.02959876116939588,0.6381058911260253,0.005540897237363146,tf-idf,959,5,False,unigram_bigram,400,1,0.004,friedman_mse,deviance
1120,0.12754318714141846,0.02866561630780737,0.013393902778625488,0.0005775350348103351,0.6275167785234899,0.02929282260777876,0.6378821774794929,0.005420665725693142,tf-idf,959,5,False,unigram,1400,1,0.004,friedman_mse,deviance
406,0.1677548408508301,0.003802529938108411,0.018595623970031738,0.00036364916073759653,0.6275167785234899,0.02898365487475056,0.6402684563758388,0.005758906659599662,tf-idf,959,5,True,unigram_bigram,200,1,0.004,friedman_mse,deviance
1113,0.14676213264465332,0.034201185805967066,0.015270256996154785,0.004826288849635148,0.6275167785234899,0.030792133548871024,0.6384041759880686,0.00506261120730609,tf-idf,959,5,False,unigram,1400,1,0.003,friedman_mse,deviance
1288,0.16624186038970948,0.003155116221474119,0.018371844291687013,0.0007057916311469133,0.6275167785234899,0.027874576721201576,0.6383296047725577,0.005688957829309666,tf-idf,959,5,False,unigram_bigram,200,1,0.004,friedman_mse,deviance
885,0.7362361669540405,0.009505436706570006,0.014528679847717284,0.0002557956935477429,0.6275167785234899,0.05429609012129094,0.6854586129753916,0.024817318447765007,tf-idf,959,5,False,unigram,20,40,0.0,friedman_mse,deviance
987,0.09060640335083008,0.0009099146027052821,0.013425827026367188,0.00022356359004921026,0.6275167785234899,0.03079213354887102,0.6383296047725577,0.004991260411836392,tf-idf,959,5,False,unigram,200,1,0.003,friedman_mse,deviance
490,0.17843410968780518,0.00479010124826334,0.018808531761169433,0.000603688432104948,0.6268456375838926,0.029285133193652904,0.6399701715137956,0.005774335774080828,tf-idf,968,5,True,unigram_bigram,800,1,0.004,friedman_mse,deviance
994,0.09151911735534668,0.0035807881010855736,0.013503193855285645,0.0003570156619151338,0.6268456375838926,0.029130918676792867,0.637807606263982,0.005346813354285868,tf-idf,968,5,False,unigram,200,1,0.004,friedman_mse,deviance
280,0.11442551612854004,0.0022387836385792895,0.012999701499938964,0.0009340595181852848,0.6268456375838926,0.02850571890147018,0.6387770320656226,0.005700675571548516,tf-idf,968,5,True,unigram,1600,1,0.004,friedman_mse,deviance
238,0.11337685585021973,0.002979226566387832,0.01332683563232422,0.0003250236730276814,0.6268456375838926,0.02850571890147018,0.6387770320656226,0.005700675571548516,tf-idf,968,5,True,unigram,1400,1,0.004,friedman_mse,deviance
1078,0.10421288013458252,0.002327495721777497,0.013446426391601563,0.000290754818906662,0.6268456375838926,0.029130918676792867,0.637807606263982,0.005346813354285868,tf-idf,968,5,False,unigram,800,1,0.004,friedman_mse,deviance
1036,0.09729392528533935,0.004499384308351718,0.01339871883392334,0.00031812522646017255,0.6268456375838926,0.029130918676792867,0.6378821774794929,0.005420665725693142,tf-idf,968,5,False,unigram,400,1,0.004,friedman_mse,deviance
112,0.09142093658447266,0.002947073637749942,0.013298487663269043,0.00048369078318780156,0.6268456375838926,0.02850571890147018,0.6387770320656226,0.005700675571548516,tf-idf,968,5,True,unigram,200,1,0.004,friedman_mse,deviance
1239,0.1693033218383789,0.003956163748654847,0.019056057929992674,0.0005061287319423889,0.6268456375838926,0.03207463931637187,0.6364653243847875,0.005883569663706008,tf-idf,968,5,False,unigram_bigram,80,1,0.003,friedman_mse,deviance
196,0.10406527519226075,0.001199463281320159,0.013496470451354981,0.00031569191321572466,0.6261744966442953,0.028796561010637475,0.6387770320656226,0.005700675571548516,tf-idf,976,5,True,unigram,800,1,0.004,friedman_mse,deviance
532,0.18075914382934571,0.003529073640536567,0.01840054988861084,0.0005687207645654406,0.6261744966442953,0.02972025479930807,0.6399701715137956,0.005774335774080828,tf-idf,976,5,True,unigram_bigram,1400,1,0.004,friedman_mse,deviance
154,0.09689564704895019,0.003418739250761506,0.013489747047424316,0.00044776172605050224,0.6261744966442953,0.028796561010637475,0.6387770320656226,0.005700675571548516,tf-idf,976,5,True,unigram,400,1,0.004,friedman_mse,deviance
448,0.16923105716705322,0.002942649493625913,0.01842992305755615,0.000572169402649921,0.6261744966442953,0.02972025479930807,0.6399701715137956,0.005774335774080828,tf-idf,976,5,True,unigram_bigram,400,1,0.004,friedman_mse,deviance
70,0.08428647518157958,0.007548221798823905,0.013590812683105469,0.0003228412237195157,0.6261744966442953,0.02784223961435104,0.6387770320656226,0.006364381295556115,tf-idf,976,5,True,unigram,80,1,0.004,friedman_mse,deviance
574,0.18255133628845216,0.005376890177286687,0.018410444259643555,0.0005475858388781853,0.6261744966442953,0.02972025479930807,0.6399701715137956,0.005774335774080828,tf-idf,976,5,True,unigram_bigram,1600,1,0.004,friedman_mse,deviance
357,0.16186394691467285,0.012201882286553853,0.018387699127197267,0.0005028465468868488,0.625503355704698,0.03366425826573008,0.6391498881431767,0.005040594963794545,tf-idf,982,5,True,unigram_bigram,80,1,0.003,friedman_mse,deviance
1162,0.11615269184112549,0.0036413039371565744,0.013309693336486817,0.00039643219351815756,0.625503355704698,0.029530201342281855,0.637807606263982,0.005346813354285868,tf-idf,982,5,False,unigram,1600,1,0.004,friedman_mse,deviance
952,0.08515350818634033,0.002998251077694271,0.013445281982421875,0.00025177580382464956,0.6241610738255033,0.027508592660294207,0.6372856077554063,0.006721344870540627,tf-idf,984,5,False,unigram,80,1,0.004,friedman_mse,deviance
245,0.11345076560974121,0.002571763250783998,0.013239622116088867,0.0003628434226742705,0.623489932885906,0.027906876357438624,0.6325130499627145,0.005588365099237924,tf-idf,985,5,True,unigram,1400,1,0.005,friedman_mse,deviance
119,0.0879361867904663,0.008563516689100728,0.013451814651489258,0.0003518123812789503,0.623489932885906,0.027906876357438624,0.6325130499627145,0.005588365099237924,tf-idf,985,5,True,unigram,200,1,0.005,friedman_mse,deviance
203,0.10462455749511719,0.0022298928638921564,0.013483452796936034,0.00040436252175818843,0.623489932885906,0.027906876357438624,0.6325130499627145,0.005588365099237924,tf-idf,985,5,True,unigram,800,1,0.005,friedman_mse,deviance
161,0.09477365016937256,0.0023092908876062085,0.013397598266601562,0.0003394051594125385,0.623489932885906,0.027906876357438624,0.6325130499627145,0.005588365099237924,tf-idf,985,5,True,unigram,400,1,0.005,friedman_mse,deviance
287,0.11568758487701417,0.0035715061329847685,0.013407373428344726,0.000372512350853428,0.623489932885906,0.027906876357438624,0.6325130499627145,0.005588365099237924,tf-idf,985,5,True,unigram,1600,1,0.005,friedman_mse,deviance
1337,0.17007882595062257,0.004039935319462632,0.018474912643432616,0.00043445478708910773,0.6228187919463087,0.027145971028398216,0.6311707680835198,0.005389801938730077,tf-idf,990,5,False,unigram_bigram,400,1,0.005,friedman_mse,deviance
1421,0.17979395389556885,0.004924325405507463,0.018190336227416993,0.000410179799700049,0.6228187919463087,0.027145971028398216,0.631096196868009,0.005346813354285843,tf-idf,990,5,False,unigram_bigram,1400,1,0.005,friedman_mse,deviance
539,0.18263638019561768,0.0026304314731508296,0.0181978702545166,0.0004472288626173356,0.6228187919463087,0.02828363423584626,0.6343773303504847,0.005824675491477555,tf-idf,990,5,True,unigram_bigram,1400,1,0.005,friedman_mse,deviance
455,0.16939949989318848,0.004648729480257516,0.018657350540161134,0.00028991480013997425,0.6228187919463087,0.02828363423584626,0.6343773303504847,0.005824675491477555,tf-idf,990,5,True,unigram_bigram,400,1,0.005,friedman_mse,deviance
581,0.18378958702087403,0.002934763659482431,0.01806480884552002,0.0003677851685775465,0.6228187919463087,0.02828363423584626,0.6343773303504847,0.005824675491477555,tf-idf,990,5,True,unigram_bigram,1600,1,0.005,friedman_mse,deviance
1463,0.18850293159484863,0.010942728686714814,0.018198037147521974,0.0002592572761131567,0.6228187919463087,0.027145971028398216,0.6311707680835198,0.005389801938730077,tf-idf,990,5,False,unigram_bigram,1600,1,0.005,friedman_mse,deviance
1379,0.18087975978851317,0.0036695525313475536,0.018511962890625,0.000669727904221981,0.6228187919463087,0.027145971028398216,0.631096196868009,0.005346813354285843,tf-idf,990,5,False,unigram_bigram,800,1,0.005,friedman_mse,deviance
497,0.18244917392730714,0.013743791973114775,0.0185849666595459,0.0005962272751217487,0.6228187919463087,0.02828363423584626,0.6343773303504847,0.005824675491477555,tf-idf,990,5,True,unigram_bigram,800,1,0.005,friedman_mse,deviance
1169,0.1169593095779419,0.0034092912801764767,0.013425588607788086,0.0003416208462928241,0.6221476510067114,0.028003551738288657,0.6321401938851603,0.00478710032683192,tf-idf,998,5,False,unigram,1600,1,0.005,friedman_mse,deviance
364,0.16303460597991942,0.0074866192115779495,0.018567562103271484,0.00035213218298988497,0.6221476510067114,0.0320535676141196,0.6313199105145413,0.005211455692664017,tf-idf,998,5,True,unigram_bigram,80,1,0.004,friedman_mse,deviance
1246,0.1631458044052124,0.0023130525286961775,0.018333697319030763,0.0005062501920802502,0.6221476510067114,0.030021837914557103,0.6295302013422819,0.005239125449739104,tf-idf,998,5,False,unigram_bigram,80,1,0.004,friedman_mse,deviance
413,0.16599876880645753,0.003580079794174181,0.01829969882965088,0.00048144484485588304,0.6221476510067114,0.028952556523655002,0.6337807606263981,0.00635782480747016,tf-idf,998,5,True,unigram_bigram,200,1,0.005,friedman_mse,deviance
1085,0.10289058685302735,0.0030357224242438027,0.013378643989562988,0.0005762542773631289,0.6221476510067114,0.028003551738288657,0.6322147651006712,0.0048304652470400125,tf-idf,998,5,False,unigram,800,1,0.005,friedman_mse,deviance
887,1.7339960575103759,0.04322926338040754,0.017431044578552247,0.0005098188435078544,0.6221476510067114,0.057267634845615666,0.7174496644295303,0.02939553427432316,tf-idf,998,5,False,unigram,20,100,0.0,friedman_mse,deviance
1043,0.09614226818084717,0.001468434566186455,0.013428688049316406,0.00033463295705041105,0.621476510067114,0.02882001416588439,0.6321401938851603,0.00478710032683192,tf-idf,1004,5,False,unigram,400,1,0.005,friedman_mse,deviance
2,0.3172606468200684,0.03536884187168177,0.013406848907470703,0.0017153265723241324,0.621476510067114,0.04106592896853249,0.65413870246085,0.01879372172998712,tf-idf,1004,5,True,unigram,20,20,0.0,friedman_mse,deviance
894,1.5316864728927613,0.024006468574921353,0.014312386512756348,0.0002749953884502038,0.621476510067114,0.046225974114691475,0.6552572706935123,0.024390715961157373,tf-idf,1004,5,False,unigram,20,100,0.001,friedman_mse,deviance
895,2.9770634174346924,0.07608638299898635,0.01472458839416504,0.0018292314211262263,0.621476510067114,0.046225974114691475,0.6552572706935123,0.024390715961157373,tf-idf,1004,5,False,unigram,20,200,0.001,friedman_mse,deviance
892,0.669518256187439,0.015739973779474947,0.013765954971313476,0.00041594408827362237,0.621476510067114,0.046225974114691475,0.6552572706935123,0.024390715961157373,tf-idf,1004,5,False,unigram,20,40,0.001,friedman_mse,deviance
1001,0.0885986328125,0.0035229282808524275,0.01329197883605957,0.0002890326751905192,0.621476510067114,0.02882001416588439,0.6321401938851603,0.00478710032683192,tf-idf,1004,5,False,unigram,200,1,0.005,friedman_mse,deviance
893,1.2460723161697387,0.02418066760363801,0.014304089546203613,0.00034309999289051306,0.621476510067114,0.046225974114691475,0.6552572706935123,0.024390715961157373,tf-idf,1004,5,False,unigram,20,80,0.001,friedman_mse,deviance
1127,0.11200323104858398,0.001415889509475735,0.013139939308166504,0.00037486911053336263,0.621476510067114,0.02786649596245192,0.6321401938851603,0.00478710032683192,tf-idf,1004,5,False,unigram,1400,1,0.005,friedman_mse,deviance
891,0.37285571098327636,0.010288881556315218,0.013840293884277344,0.000522908161200841,0.621476510067114,0.046225974114691475,0.6554809843400446,0.02452248089006648,tf-idf,1004,5,False,unigram,20,20,0.001,friedman_mse,deviance
77,0.0829078197479248,0.008010225581498432,0.013482356071472168,0.00018968011720201503,0.6208053691275167,0.02603646273996082,0.6306487695749441,0.007390078942804783,tf-idf,1013,5,True,unigram,80,1,0.005,friedman_mse,deviance
1295,0.16621041297912598,0.008009393466172082,0.018458294868469238,0.0008092415974804888,0.6201342281879195,0.02637165463676307,0.6299030574198359,0.00664521168641736,tf-idf,1014,5,False,unigram_bigram,200,1,0.005,friedman_mse,deviance
959,0.0862699270248413,0.003672498913677509,0.013481736183166504,0.0008949294295674217,0.6181208053691275,0.027087833651826244,0.6302759134973901,0.006343376679533701,tf-idf,1015,5,False,unigram,80,1,0.005,friedman_mse,deviance
886,1.3990942716598511,0.04146034068796148,0.016514229774475097,0.0006341459863355165,0.6181208053691275,0.05642774855264401,0.7117076808351978,0.028126696688807625,tf-idf,1015,5,False,unigram,20,80,0.0,friedman_mse,deviance
3,0.6700828552246094,0.04353104797231509,0.014645648002624512,0.000356566109478965,0.6181208053691275,0.04333408981841055,0.6662938105891126,0.01852985921302484,tf-idf,1015,5,True,unigram,20,40,0.0,friedman_mse,deviance
1253,0.1665982723236084,0.007384823580966299,0.018539285659790038,0.0008925352165946523,0.6154362416107383,0.030021837914557096,0.6187919463087248,0.006387058346118969,tf-idf,1018,5,False,unigram_bigram,80,1,0.005,friedman_mse,deviance
371,0.16267647743225097,0.006112183895810323,0.018432760238647462,0.0006121363862606245,0.6154362416107382,0.031912734034815406,0.6218493661446681,0.006967122857343126,tf-idf,1019,5,True,unigram_bigram,80,1,0.005,friedman_mse,deviance
888,3.402417612075806,0.09402424700392098,0.02115442752838135,0.0010418707632643743,0.6147651006711411,0.05735801508515838,0.7351230425055928,0.032826245679798964,tf-idf,1020,5,False,unigram,20,200,0.0,friedman_mse,deviance
13,2.973794937133789,0.07836105183151638,0.015627384185791016,0.0003671444540559219,0.612751677852349,0.03737357259684794,0.6388516032811336,0.019981885616436636,tf-idf,1021,5,True,unigram,20,200,0.001,friedman_mse,deviance
12,1.5303687572479248,0.034119706840814265,0.013885426521301269,0.0017798851972910502,0.612751677852349,0.03737357259684794,0.6388516032811336,0.019981885616436636,tf-idf,1021,5,True,unigram,20,100,0.001,friedman_mse,deviance
11,1.2374212265014648,0.02510329483992781,0.014335370063781739,0.00042683303146045734,0.612751677852349,0.03737357259684794,0.6388516032811336,0.019981885616436636,tf-idf,1021,5,True,unigram,20,80,0.001,friedman_mse,deviance
10,0.6753182411193848,0.015336346450058519,0.014311790466308594,0.0004260578566271602,0.612751677852349,0.03737357259684794,0.6388516032811336,0.019981885616436636,tf-idf,1021,5,True,unigram,20,40,0.001,friedman_mse,deviance
9,0.37819006443023684,0.005365342865218275,0.01409912109375,0.0004332484664338911,0.612751677852349,0.03737357259684794,0.6389261744966444,0.020014558609704736,tf-idf,1021,5,True,unigram,20,20,0.001,friedman_mse,deviance
4,1.3480039358139038,0.0583723758461143,0.015806102752685548,0.0017685681514377897,0.6114093959731544,0.03975625025401311,0.6885160328113348,0.020800022833759545,tf-idf,1026,5,True,unigram,20,80,0.0,friedman_mse,deviance
5,1.629425835609436,0.07112383671220318,0.017259812355041503,0.0007532547434989176,0.6093959731543623,0.037703548738760105,0.6965697240865026,0.02137854136031898,tf-idf,1027,5,True,unigram,20,100,0.0,friedman_mse,deviance
1728,5.572311925888061,0.056526586275370404,0.021595215797424315,0.0007378051089428295,0.6067114093959731,0.04361899814569641,0.871737509321402,0.0048557257557344455,tf-idf,1028,5,False,bigram,1600,200,0.0,friedman_mse,deviance
804,5.292660427093506,0.06687711791880818,0.021736741065979004,0.00031584887192667136,0.6060402684563758,0.04170264800780129,0.8439224459358687,0.006458487225108009,tf-idf,1029,5,True,bigram,1400,200,0.0,friedman_mse,deviance
1686,5.293139719963074,0.1321754399589083,0.022151541709899903,0.0010046058394565988,0.6046979865771812,0.04076318023908781,0.8462341536167038,0.006183568215250678,tf-idf,1030,5,False,bigram,1400,200,0.0,friedman_mse,deviance
899,0.6606970071792603,0.015309917425716097,0.01397249698638916,0.0005154656156150422,0.6033557046979865,0.04615283556229313,0.6330350484712901,0.03129584317290958,tf-idf,1031,5,False,unigram,20,40,0.002,friedman_mse,deviance
902,2.9742472648620604,0.05002974815848992,0.015011477470397949,0.0004449233869060491,0.6033557046979865,0.04615283556229313,0.6330350484712901,0.03129584317290958,tf-idf,1031,5,False,unigram,20,200,0.002,friedman_mse,deviance
846,5.613022780418396,0.06974556343884439,0.021730208396911622,0.0007616131582977231,0.6033557046979865,0.046541579725062565,0.8690529455630127,0.004167990637578571,tf-idf,1031,5,True,bigram,1600,200,0.0,friedman_mse,deviance
900,1.254073476791382,0.028649516125881312,0.014233779907226563,0.00033073173673787987,0.6033557046979865,0.04615283556229313,0.6330350484712901,0.03129584317290958,tf-idf,1031,5,False,unigram,20,80,0.002,friedman_mse,deviance
898,0.37552556991577146,0.011165357255704823,0.014006376266479492,0.0004778668491630392,0.6033557046979865,0.04615283556229313,0.6329604772557793,0.031216405084540832,tf-idf,1031,5,False,unigram,20,20,0.002,friedman_mse,deviance
901,1.544162893295288,0.036969238013333024,0.014496660232543946,0.0002745176657766514,0.6033557046979865,0.04615283556229313,0.6330350484712901,0.03129584317290958,tf-idf,1031,5,False,unigram,20,100,0.002,friedman_mse,deviance
890,0.1480426549911499,0.0024921970469725285,0.01371159553527832,0.0004129301619269248,0.6,0.049153915231142424,0.6357196122296793,0.02796420581655481,tf-idf,1037,5,False,unigram,20,5,0.001,friedman_mse,deviance
883,0.13779685497283936,0.02072189869717994,0.013165760040283202,0.0013107389011859415,0.5993288590604027,0.050048397818797725,0.6416853094705444,0.02842180898603474,tf-idf,1038,5,False,unigram,20,5,0.0,friedman_mse,deviance
6,3.2949521064758303,0.10092748597267064,0.020175957679748537,0.002363184742464906,0.5986577181208053,0.039568867041566896,0.712751677852349,0.024788171972339117,tf-idf,1039,5,True,unigram,20,200,0.0,friedman_mse,deviance
