,adjusted_rand,homogeneity,completeness,v_measure,vec_name,fs_name,clust_name,repetition,n_clusters,noise
0,0.22979931807067377,0.280699796306581,0.3492125490264856,0.31123025959304296,tf_idf-binary,chi_k-800,kmeans-9-cousine,1,9.0,0.0
0,0.24828702356886628,0.29713249889685495,0.3854831320036404,0.33559022416093565,tf_idf-binary,chi_k-800,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-800,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-800,dbscan-09-5-cosine,1,1.0,0.0
0,0.03468300672011998,0.2494443842439533,0.05723461857825949,0.09310617327765351,tf_idf-binary,chi_k-800,dbscan-07-5-cosine,1,4.0,113.0
0,0.02733187521433958,0.25034703979568007,0.23001862392268127,0.23975269652362527,tf_idf-binary,chi_k-800,dbscan-05-5-cosine,1,31.0,977.0
0,0.015177260223415095,0.303699446623609,0.15754298613230916,0.2074645102443658,tf_idf-binary,chi_k-800,dbscan-03-5-cosine,1,19.0,1247.0
0,0.010959760136707174,0.3250454017335442,0.11292105169004957,0.1676131508422474,tf_idf-binary,chi_k-800,dbscan-01-5-cosine,1,12.0,1327.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-800,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-800,dbscan-09-10-cosine,1,1.0,0.0
0,0.046109802041845574,0.18469893451446145,0.06062546636987357,0.09128695720926118,tf_idf-binary,chi_k-800,dbscan-07-10-cosine,1,3.0,261.0
0,0.014285576316225977,0.2801210187577864,0.14715194527736875,0.1929462254480255,tf_idf-binary,chi_k-800,dbscan-05-10-cosine,1,10.0,1201.0
0,0.009126597859477533,0.3546166440678322,0.11503997852854793,0.17372305278653838,tf_idf-binary,chi_k-800,dbscan-03-10-cosine,1,7.0,1326.0
0,0.008053018685362932,0.3497371327299787,0.09568786352619983,0.1502636776471497,tf_idf-binary,chi_k-800,dbscan-01-10-cosine,1,7.0,1356.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-800,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-800,dbscan-09-20-cosine,1,1.0,0.0
0,0.07893926822263518,0.18374123856303276,0.08495195735273235,0.11618588114332774,tf_idf-binary,chi_k-800,dbscan-07-20-cosine,1,3.0,594.0
0,0.013133190911033894,0.3547357344255505,0.10897715743626464,0.16673287569620626,tf_idf-binary,chi_k-800,dbscan-05-20-cosine,1,5.0,1323.0
0,0.012118373135641826,0.3869762796823619,0.0879282479228,0.14329678612136973,tf_idf-binary,chi_k-800,dbscan-03-20-cosine,1,4.0,1371.0
0,0.009785266037480127,0.39847131240208294,0.06718730951893387,0.11498644775577906,tf_idf-binary,chi_k-800,dbscan-01-20-cosine,1,3.0,1402.0
0,0.08796138999645806,0.3508441488610864,0.11119545506007678,0.16886983045042347,tf_idf-binary,chi_k-600,kmeans-2-cousine,1,2.0,0.0
0,0.14890757218539746,0.43846155885305416,0.21406347981357818,0.28767817781938654,tf_idf-binary,chi_k-600,kmeans-3-cousine,1,3.0,0.0
0,0.2663252596140844,0.38491148176043744,0.2925282638458303,0.3324206712818091,tf_idf-binary,chi_k-600,kmeans-4-cousine,1,4.0,0.0
0,0.20195801192965904,0.2925485745986487,0.25964222932099906,0.2751149188081256,tf_idf-binary,chi_k-600,kmeans-5-cousine,1,5.0,0.0
0,0.2771973189139262,0.3237609424627274,0.33165824981250797,0.3276620178364999,tf_idf-binary,chi_k-600,kmeans-6-cousine,1,6.0,0.0
0,0.261130091641438,0.2997868781685918,0.32866113580262046,0.31356068819440813,tf_idf-binary,chi_k-600,kmeans-7-cousine,1,7.0,0.0
0,0.3046431265260062,0.3103410526183564,0.36198462907488166,0.334179383229394,tf_idf-binary,chi_k-600,kmeans-8-cousine,1,8.0,0.0
0,0.25989726216100134,0.2821746662537336,0.36685400669293894,0.3189902425495167,tf_idf-binary,chi_k-600,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-600,dbscan-1-5-cosine,1,1.0,0.0
0,0.0006713271717946396,0.20591052561477102,0.0022535384672030256,0.004458284308785868,tf_idf-binary,chi_k-600,dbscan-09-5-cosine,1,1.0,4.0
0,0.022352538899342925,0.3595107888209029,0.04679924848868821,0.08281771649945202,tf_idf-binary,chi_k-600,dbscan-07-5-cosine,1,3.0,39.0
0,0.06799786805983846,0.22472846292577975,0.19536602779192283,0.20902110407868713,tf_idf-binary,chi_k-600,dbscan-05-5-cosine,1,26.0,792.0
0,0.015663044656310594,0.30365744302297065,0.1758353721618277,0.22270915355874474,tf_idf-binary,chi_k-600,dbscan-03-5-cosine,1,20.0,1215.0
0,0.010959760136707174,0.3250454017335442,0.11292105169004957,0.1676131508422474,tf_idf-binary,chi_k-600,dbscan-01-5-cosine,1,12.0,1327.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-600,dbscan-1-10-cosine,1,1.0,0.0
0,0.0006713271717946396,0.20591052561477102,0.0022535384672030256,0.004458284308785868,tf_idf-binary,chi_k-600,dbscan-09-10-cosine,1,1.0,4.0
0,0.029757024352581412,0.30482913473044976,0.050399328846184,0.08649748192187506,tf_idf-binary,chi_k-600,dbscan-07-10-cosine,1,2.0,79.0
0,0.03450028299872407,0.28537891395855597,0.17460885188140426,0.21665656444785683,tf_idf-binary,chi_k-600,dbscan-05-10-cosine,1,11.0,1105.0
0,0.009443323579017665,0.35551876990424475,0.11771869087127279,0.1768718989604471,tf_idf-binary,chi_k-600,dbscan-03-10-cosine,1,7.0,1322.0
0,0.008053018685362932,0.3497371327299787,0.09568786352619983,0.1502636776471497,tf_idf-binary,chi_k-600,dbscan-01-10-cosine,1,7.0,1356.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-600,dbscan-1-20-cosine,1,1.0,0.0
0,0.0006713271717946396,0.20591052561477102,0.0022535384672030256,0.004458284308785868,tf_idf-binary,chi_k-600,dbscan-09-20-cosine,1,1.0,4.0
0,0.04885463102205983,0.1829727186040247,0.06395251409640272,0.0947782066483055,tf_idf-binary,chi_k-600,dbscan-07-20-cosine,1,3.0,287.0
0,0.025284971487848418,0.3653411220454439,0.13503920522324986,0.19719150441298228,tf_idf-binary,chi_k-600,dbscan-05-20-cosine,1,5.0,1257.0
0,0.012380801346299364,0.3877036581516811,0.08930923690392248,0.14517644371165142,tf_idf-binary,chi_k-600,dbscan-03-20-cosine,1,4.0,1369.0
0,0.009785266037480127,0.39847131240208294,0.06718730951893387,0.11498644775577906,tf_idf-binary,chi_k-600,dbscan-01-20-cosine,1,3.0,1402.0
0,0.07321689128150631,0.30492352664912525,0.09864769431792221,0.1490691173426453,tf_idf-binary,chi_k-400,kmeans-2-cousine,1,2.0,0.0
0,0.13099984439027387,0.2589091854577796,0.15636984433854523,0.1949801753664703,tf_idf-binary,chi_k-400,kmeans-3-cousine,1,3.0,0.0
0,0.23052174038571557,0.34149788673518583,0.25250795233048745,0.29033698470144775,tf_idf-binary,chi_k-400,kmeans-4-cousine,1,4.0,0.0
0,0.2007065533609944,0.3101870908044423,0.25811187363308297,0.2817635652867053,tf_idf-binary,chi_k-400,kmeans-5-cousine,1,5.0,0.0
0,0.33635853490778694,0.32262194937888483,0.3330225115170414,0.32773973780199317,tf_idf-binary,chi_k-400,kmeans-6-cousine,1,6.0,0.0
0,0.2903561325011601,0.30697099451807636,0.34364097433030727,0.3242725824243719,tf_idf-binary,chi_k-400,kmeans-7-cousine,1,7.0,0.0
0,0.29617765582711636,0.3001550249144037,0.3690746033998652,0.3310660260449148,tf_idf-binary,chi_k-400,kmeans-9-cousine,1,9.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-400,dbscan-1-5-cosine,1,1.0,0.0
0,0.0017324143434952457,0.13545972607856296,0.0032143519952167712,0.006279691876667666,tf_idf-binary,chi_k-400,dbscan-09-5-cosine,1,1.0,10.0
0,0.016770070056852153,0.4302243549799542,0.035298572307813955,0.06524407118386652,tf_idf-binary,chi_k-400,dbscan-07-5-cosine,1,2.0,18.0
0,0.05063147378534171,0.17507931043463085,0.10180045309971097,0.12874290921893064,tf_idf-binary,chi_k-400,dbscan-05-5-cosine,1,14.0,408.0
0,0.019177144659613187,0.29102059394950686,0.21728393289036677,0.2488039978654739,tf_idf-binary,chi_k-400,dbscan-03-5-cosine,1,29.0,1141.0
0,0.011957963401735354,0.3142187023669611,0.12418302126608115,0.1780131130638455,tf_idf-binary,chi_k-400,dbscan-01-5-cosine,1,15.0,1307.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-400,dbscan-1-10-cosine,1,1.0,0.0
0,0.0017324143434952457,0.13545972607856296,0.0032143519952167712,0.006279691876667666,tf_idf-binary,chi_k-400,dbscan-09-10-cosine,1,1.0,10.0
0,0.017714715534271883,0.40474106777987695,0.036617180780026674,0.06715849039348028,tf_idf-binary,chi_k-400,dbscan-07-10-cosine,1,2.0,23.0
0,0.04688798430098163,0.17205083280627176,0.0954438140992445,0.1227776921291606,tf_idf-binary,chi_k-400,dbscan-05-10-cosine,1,6.0,821.0
0,0.008250728389731852,0.35064917523722916,0.1352752395001229,0.19523263175148534,tf_idf-binary,chi_k-400,dbscan-03-10-cosine,1,8.0,1293.0
0,0.00841442784435442,0.3513765182708002,0.09772372288535754,0.1529182946396048,tf_idf-binary,chi_k-400,dbscan-01-10-cosine,1,7.0,1353.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-400,dbscan-1-20-cosine,1,1.0,0.0
0,0.0017324143434952457,0.13545972607856296,0.0032143519952167712,0.006279691876667666,tf_idf-binary,chi_k-400,dbscan-09-20-cosine,1,1.0,10.0
0,0.023044204806204265,0.3456556948816802,0.044444745286622706,0.07876217370715552,tf_idf-binary,chi_k-400,dbscan-07-20-cosine,1,2.0,49.0
0,0.029483465675850647,0.2815365414035157,0.1333002461538536,0.1809332797670613,tf_idf-binary,chi_k-400,dbscan-05-20-cosine,1,6.0,1159.0
0,0.013211230888694763,0.3907758066683756,0.09278585152122418,0.14996418910203138,tf_idf-binary,chi_k-400,dbscan-03-20-cosine,1,4.0,1364.0
0,0.010009811638543907,0.3992755038692312,0.06914243137545852,0.1178728526342989,tf_idf-binary,chi_k-400,dbscan-01-20-cosine,1,3.0,1399.0
0,0.10476017211626767,0.2447849781956811,0.09093209731874932,0.13260458334059827,tf_idf-binary,chi_k-200,kmeans-2-cousine,1,2.0,0.0
0,0.20269004905716448,0.30037061671718657,0.23526824038322586,0.263863106722406,tf_idf-binary,chi_k-200,kmeans-4-cousine,1,4.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-200,dbscan-1-5-cosine,1,1.0,0.0
0,0.006440382372632746,0.0758225410689661,0.007253522947856316,0.013240409210940848,tf_idf-binary,chi_k-200,dbscan-09-5-cosine,1,1.0,57.0
0,0.006440382372632746,0.0758225410689661,0.007253522947856316,0.013240409210940848,tf_idf-binary,chi_k-200,dbscan-07-5-cosine,1,1.0,57.0
0,0.036468013602996716,0.2816448474647197,0.06044602586433935,0.09953093205169833,tf_idf-binary,chi_k-200,dbscan-05-5-cosine,1,3.0,107.0
0,0.023992968574500336,0.22870783082504859,0.3292144526116565,0.2699082849649601,tf_idf-binary,chi_k-200,dbscan-03-5-cosine,1,53.0,640.0
0,0.015348561280052736,0.2680946562708564,0.19621151000327394,0.22658866563342606,tf_idf-binary,chi_k-200,dbscan-01-5-cosine,1,33.0,1163.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-200,dbscan-1-10-cosine,1,1.0,0.0
0,0.006440382372632746,0.0758225410689661,0.007253522947856316,0.013240409210940848,tf_idf-binary,chi_k-200,dbscan-09-10-cosine,1,1.0,57.0
0,0.006775828665082055,0.08036939680731985,0.007790687278453532,0.014204451907613625,tf_idf-binary,chi_k-200,dbscan-07-10-cosine,1,1.0,58.0
0,0.038973196130944125,0.20253116446672978,0.051642971837111036,0.08230035813077004,tf_idf-binary,chi_k-200,dbscan-05-10-cosine,1,2.0,174.0
0,0.021373402615149275,0.2626197952277181,0.23261283931948126,0.24670723198714423,tf_idf-binary,chi_k-200,dbscan-03-10-cosine,1,20.0,1017.0
0,0.01143131559464683,0.3157778335394917,0.11971727884880234,0.17361417787123792,tf_idf-binary,chi_k-200,dbscan-01-10-cosine,1,10.0,1305.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-200,dbscan-1-20-cosine,1,1.0,0.0
0,0.006440382372632746,0.0758225410689661,0.007253522947856316,0.013240409210940848,tf_idf-binary,chi_k-200,dbscan-09-20-cosine,1,1.0,57.0
0,0.008642092863882242,0.09887455144605256,0.010202811269553592,0.018496933967794008,tf_idf-binary,chi_k-200,dbscan-07-20-cosine,1,1.0,63.0
0,0.037804409638407734,0.13130077617379549,0.05246743065993304,0.07497504044023358,tf_idf-binary,chi_k-200,dbscan-05-20-cosine,1,2.0,444.0
0,0.015277944554260769,0.34328131604824996,0.13681987570509135,0.19565753137197817,tf_idf-binary,chi_k-200,dbscan-03-20-cosine,1,7.0,1279.0
0,0.011674438463363843,0.36471139385621654,0.08176637816074525,0.13358393908329658,tf_idf-binary,chi_k-200,dbscan-01-20-cosine,1,4.0,1373.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-100,dbscan-1-5-cosine,1,1.0,0.0
0,0.009995287067305677,0.057668821518328695,0.011731447020653919,0.019496717768629476,tf_idf-binary,chi_k-100,dbscan-09-5-cosine,1,1.0,163.0
0,0.009995287067305677,0.057668821518328695,0.011731447020653919,0.019496717768629476,tf_idf-binary,chi_k-100,dbscan-07-5-cosine,1,1.0,163.0
0,0.025320072403344412,0.15571436742408515,0.03933265119211037,0.06280187149687712,tf_idf-binary,chi_k-100,dbscan-05-5-cosine,1,2.0,171.0
0,0.06419006707742037,0.22115958649465414,0.20519357465009858,0.21287763411501218,tf_idf-binary,chi_k-100,dbscan-03-5-cosine,1,25.0,307.0
0,0.014109278471849769,0.2560783532286274,0.2820470572264829,0.26843611003782236,tf_idf-binary,chi_k-100,dbscan-01-5-cosine,1,44.0,975.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-100,dbscan-1-10-cosine,1,1.0,0.0
0,0.009995287067305677,0.057668821518328695,0.011731447020653919,0.019496717768629476,tf_idf-binary,chi_k-100,dbscan-09-10-cosine,1,1.0,163.0
0,0.009995287067305677,0.057668821518328695,0.011731447020653919,0.019496717768629476,tf_idf-binary,chi_k-100,dbscan-07-10-cosine,1,1.0,163.0
0,0.029828542856809755,0.167318333241213,0.04358334255989665,0.06915347833537092,tf_idf-binary,chi_k-100,dbscan-05-10-cosine,1,2.0,181.0
0,0.08319399688157586,0.22403491000190887,0.2665847014525139,0.24346470545989546,tf_idf-binary,chi_k-100,dbscan-03-10-cosine,1,21.0,565.0
0,0.015244261525093124,0.2673271103077663,0.20648437332599992,0.23299929508511316,tf_idf-binary,chi_k-100,dbscan-01-10-cosine,1,21.0,1110.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-100,dbscan-1-20-cosine,1,1.0,0.0
0,0.009995287067305677,0.057668821518328695,0.011731447020653919,0.019496717768629476,tf_idf-binary,chi_k-100,dbscan-09-20-cosine,1,1.0,163.0
0,0.010437607333100478,0.05723282723116232,0.011690134749265125,0.019414704278196738,tf_idf-binary,chi_k-100,dbscan-07-20-cosine,1,1.0,164.0
0,0.03278017182985665,0.15761765120767218,0.046610504643528415,0.07194540079840864,tf_idf-binary,chi_k-100,dbscan-05-20-cosine,1,2.0,230.0
0,0.026031295177807157,0.23361614554190124,0.20605108081853277,0.21896951330234643,tf_idf-binary,chi_k-100,dbscan-03-20-cosine,1,13.0,975.0
0,0.014041644659362945,0.2950508679027904,0.11523869525726502,0.1657428319149186,tf_idf-binary,chi_k-100,dbscan-01-20-cosine,1,7.0,1284.0
0,0.07280135543412265,0.331165930859677,0.10463953550577346,0.15902989684592397,tf_idf-no_binary,chi_k-all,kmeans-2-cousine,1,2.0,0.0
0,0.22906626220487658,0.4172178992329179,0.24217454081982595,0.3064625768547249,tf_idf-no_binary,chi_k-all,kmeans-3-cousine,1,3.0,0.0
0,0.1712240397531833,0.2352757165444933,0.18288339814393734,0.2057973677051942,tf_idf-no_binary,chi_k-all,kmeans-4-cousine,1,4.0,0.0
0,0.2094072216990042,0.3017445088637581,0.27019380725124825,0.28509891843183566,tf_idf-no_binary,chi_k-all,kmeans-5-cousine,1,5.0,0.0
0,0.3260200261582857,0.33142871662422807,0.3335542044696051,0.33248806369382644,tf_idf-no_binary,chi_k-all,kmeans-6-cousine,1,6.0,0.0
0,0.2548317685369825,0.2855507457209754,0.322687440000859,0.3029853806948512,tf_idf-no_binary,chi_k-all,kmeans-7-cousine,1,7.0,0.0
0,0.2466828970604098,0.3057344086484611,0.362957483915737,0.3318975239373269,tf_idf-no_binary,chi_k-all,kmeans-8-cousine,1,8.0,0.0
0,0.17876218054631277,0.2144885804201479,0.2676487859274947,0.23813797540583462,tf_idf-no_binary,chi_k-all,kmeans-9-cousine,1,9.0,0.0
0,0.2237967419831067,0.25199190609694627,0.3310352461745145,0.28615546409388415,tf_idf-no_binary,chi_k-all,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-all,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-all,dbscan-09-5-cosine,1,1.0,0.0
0,0.04859107669865032,0.13142895711468355,0.06252683476954014,0.08473927595158588,tf_idf-no_binary,chi_k-all,dbscan-07-5-cosine,1,6.0,531.0
0,0.018317166954978946,0.26650552662874977,0.18702203656791358,0.21979879677169667,tf_idf-no_binary,chi_k-all,dbscan-05-5-cosine,1,24.0,1141.0
0,0.013475537937910132,0.32937135157128883,0.1398185627933448,0.19630528104749217,tf_idf-no_binary,chi_k-all,dbscan-03-5-cosine,1,14.0,1284.0
0,0.010563659210311892,0.3272838582015831,0.11130893652510464,0.1661204590511011,tf_idf-no_binary,chi_k-all,dbscan-01-5-cosine,1,12.0,1331.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-all,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-all,dbscan-09-10-cosine,1,1.0,0.0
0,0.06415995504943789,0.15727359069059488,0.07727817971686783,0.10363440689440394,tf_idf-no_binary,chi_k-all,dbscan-07-10-cosine,1,4.0,736.0
0,0.011898981649348049,0.2878233911365009,0.12429602417094637,0.17361619886302787,tf_idf-no_binary,chi_k-all,dbscan-05-10-cosine,1,8.0,1254.0
0,0.009605411146855161,0.36559908593604773,0.11098500862363309,0.17027852237869198,tf_idf-no_binary,chi_k-all,dbscan-03-10-cosine,1,6.0,1332.0
0,0.007798852333078902,0.34900156803940763,0.0936639065453881,0.14769098621796944,tf_idf-no_binary,chi_k-all,dbscan-01-10-cosine,1,7.0,1359.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-all,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-all,dbscan-09-20-cosine,1,1.0,0.0
0,0.04278638318027944,0.18696743023163304,0.08320655679026347,0.11516220545864153,tf_idf-no_binary,chi_k-all,dbscan-07-20-cosine,1,3.0,996.0
0,0.015686907247765797,0.3722547256431943,0.09633177341718606,0.1530558731676824,tf_idf-no_binary,chi_k-all,dbscan-05-20-cosine,1,4.0,1348.0
0,0.013488406793922726,0.39404097019379253,0.09208774199651097,0.14928697807528768,tf_idf-no_binary,chi_k-all,dbscan-03-20-cosine,1,4.0,1365.0
0,0.009729707778658588,0.39844131836068397,0.0665379635087214,0.1140329254880482,tf_idf-no_binary,chi_k-all,dbscan-01-20-cosine,1,3.0,1403.0
0,0.07091825435414224,0.3701283399865796,0.10993764973762704,0.16952269342300438,tf_idf-no_binary,chi_k-1600,kmeans-2-cousine,1,2.0,0.0
0,0.19132063474747277,0.3911454602014606,0.218735607998724,0.2805708998496874,tf_idf-no_binary,chi_k-1600,kmeans-3-cousine,1,3.0,0.0
0,0.17762392999572932,0.27839956498683677,0.21167651068072557,0.2404959206024187,tf_idf-no_binary,chi_k-1600,kmeans-4-cousine,1,4.0,0.0
0,0.22745588122991883,0.29422515061956395,0.2637758541683406,0.2781697156691803,tf_idf-no_binary,chi_k-1600,kmeans-5-cousine,1,5.0,0.0
0,0.2946887275523611,0.3324580682704299,0.3203294794378786,0.326281101157206,tf_idf-no_binary,chi_k-1600,kmeans-6-cousine,1,6.0,0.0
0,0.20338608537097594,0.2627082325163594,0.2767376877829876,0.2695405270199827,tf_idf-no_binary,chi_k-1600,kmeans-7-cousine,1,7.0,0.0
0,0.211615402966911,0.23997437418082782,0.27894294782217666,0.25799547055935274,tf_idf-no_binary,chi_k-1600,kmeans-8-cousine,1,8.0,0.0
0,0.23156268514669417,0.2587661946182482,0.3188125311895827,0.28566808923633435,tf_idf-no_binary,chi_k-1600,kmeans-9-cousine,1,9.0,0.0
0,0.18305415703981437,0.22741255068034202,0.296306395704053,0.25732807145953285,tf_idf-no_binary,chi_k-1600,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1600,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1600,dbscan-09-5-cosine,1,1.0,0.0
0,0.043591557527463964,0.13346535751126412,0.06153990581030018,0.08423819327006815,tf_idf-no_binary,chi_k-1600,dbscan-07-5-cosine,1,8.0,430.0
0,0.017441287426733426,0.26039676228328756,0.1922183912860392,0.22117265119149446,tf_idf-no_binary,chi_k-1600,dbscan-05-5-cosine,1,25.0,1121.0
0,0.013508251841700002,0.329569687324875,0.1410878592149016,0.19758859488662806,tf_idf-no_binary,chi_k-1600,dbscan-03-5-cosine,1,14.0,1282.0
0,0.010563659210311892,0.3272838582015831,0.11130893652510464,0.1661204590511011,tf_idf-no_binary,chi_k-1600,dbscan-01-5-cosine,1,12.0,1331.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1600,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1600,dbscan-09-10-cosine,1,1.0,0.0
0,0.06641214147056139,0.15926400349607794,0.07031130713003031,0.09755456920895453,tf_idf-no_binary,chi_k-1600,dbscan-07-10-cosine,1,2.0,640.0
0,0.012136998145496042,0.287819694576939,0.1267214149956737,0.17596768145873645,tf_idf-no_binary,chi_k-1600,dbscan-05-10-cosine,1,8.0,1248.0
0,0.009605411146855161,0.36559908593604773,0.11098500862363309,0.17027852237869198,tf_idf-no_binary,chi_k-1600,dbscan-03-10-cosine,1,6.0,1332.0
0,0.007798852333078902,0.34900156803940763,0.0936639065453881,0.14769098621796944,tf_idf-no_binary,chi_k-1600,dbscan-01-10-cosine,1,7.0,1359.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1600,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1600,dbscan-09-20-cosine,1,1.0,0.0
0,0.04651932869200086,0.17662283557597241,0.0811130140853875,0.11117126754930255,tf_idf-no_binary,chi_k-1600,dbscan-07-20-cosine,1,3.0,955.0
0,0.01585509087418633,0.37274715952295273,0.09704400757265842,0.1539955652851621,tf_idf-no_binary,chi_k-1600,dbscan-05-20-cosine,1,4.0,1347.0
0,0.013488406793922726,0.39404097019379253,0.09208774199651097,0.14928697807528768,tf_idf-no_binary,chi_k-1600,dbscan-03-20-cosine,1,4.0,1365.0
0,0.009729707778658588,0.39844131836068397,0.0665379635087214,0.1140329254880482,tf_idf-no_binary,chi_k-1600,dbscan-01-20-cosine,1,3.0,1403.0
0,0.07468598526702656,0.3131415564833244,0.10028761146106022,0.1519206731593541,tf_idf-no_binary,chi_k-1400,kmeans-2-cousine,1,2.0,0.0
0,0.11302008703766556,0.25800575700694933,0.14663165728555058,0.18699116988620623,tf_idf-no_binary,chi_k-1400,kmeans-3-cousine,1,3.0,0.0
0,0.2361485285317198,0.3194099494003674,0.25169277194602274,0.2815366572310783,tf_idf-no_binary,chi_k-1400,kmeans-4-cousine,1,4.0,0.0
0,0.22506937422788023,0.28427644783983086,0.2556830472844069,0.2692226698898994,tf_idf-no_binary,chi_k-1400,kmeans-5-cousine,1,5.0,0.0
0,0.21373963938104,0.2924114179673022,0.2993111969143956,0.295821080019823,tf_idf-no_binary,chi_k-1400,kmeans-6-cousine,1,6.0,0.0
0,0.26725170638021856,0.2858604045865292,0.3141606133333178,0.29934311415941434,tf_idf-no_binary,chi_k-1400,kmeans-7-cousine,1,7.0,0.0
0,0.2223664416482683,0.26214292290171176,0.3031702228224385,0.2811678056615273,tf_idf-no_binary,chi_k-1400,kmeans-8-cousine,1,8.0,0.0
0,0.16895805128733257,0.22997253125795108,0.26300766019486616,0.24538323609715815,tf_idf-no_binary,chi_k-1400,kmeans-9-cousine,1,9.0,0.0
0,0.19691511901040262,0.23750705424435217,0.31145030296596343,0.26949868884849326,tf_idf-no_binary,chi_k-1400,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1400,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1400,dbscan-09-5-cosine,1,1.0,0.0
0,0.044737763842057104,0.1495915337738333,0.060822677331025976,0.08648234871973451,tf_idf-no_binary,chi_k-1400,dbscan-07-5-cosine,1,6.0,341.0
0,0.020611163426697235,0.2623622100805259,0.20145857611136828,0.22791180922360366,tf_idf-no_binary,chi_k-1400,dbscan-05-5-cosine,1,25.0,1098.0
0,0.013014932638253481,0.3233557690248631,0.14545320366955306,0.20064945540347406,tf_idf-no_binary,chi_k-1400,dbscan-03-5-cosine,1,15.0,1272.0
0,0.010563659210311892,0.3272838582015831,0.11130893652510464,0.1661204590511011,tf_idf-no_binary,chi_k-1400,dbscan-01-5-cosine,1,12.0,1331.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1400,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-no_binary,chi_k-1400,dbscan-09-10-cosine,1,1.0,0.0
0,0.06451447231111362,0.16237774444123118,0.07145496418822754,0.09923928933654413,tf_idf-no_binary,chi_k-1400,dbscan-07-10-cosine,1,3.0,550.0
