,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,alpha
261,0.12160968780517578,0.025809978764621766,0.013086891174316407,0.003471423110778921,0.6691275167785236,0.028952556523655016,0.7011185682326622,0.005812729386996288,tf-idf,261,4,True,unigram_bigram,1600,0.8
434,0.04840052127838135,0.01292156881330728,0.009249496459960937,0.0020914247298390604,0.6691275167785234,0.03688833847962765,0.6793437733035048,0.004821246793510682,tf-idf,262,4,False,unigram,80,0.5
647,0.14911172389984131,0.026084426097871174,0.015611410140991211,0.0032451864423510115,0.6691275167785233,0.032333394551532654,0.6957494407158837,0.006049008140394729,tf-idf,263,4,False,unigram_bigram,1400,0.9
624,0.13398334980010987,0.027843787770265423,0.01426997184753418,0.0031663428666587885,0.6684563758389263,0.034509960086395834,0.6921700223713646,0.006726307104417406,tf-idf,264,4,False,unigram_bigram,1000,0.8
215,0.11749424934387206,0.029159198986307727,0.014270830154418945,0.0031636213331293623,0.667785234899329,0.02551218497818552,0.6822520507084265,0.004328343582679029,tf-idf,265,4,True,unigram_bigram,800,0.6
238,0.09818360805511475,0.023997673877437606,0.012664437294006348,0.0031622501055069037,0.6671140939597315,0.027541321515010993,0.6934377330350484,0.0034569208013420605,tf-idf,266,4,True,unigram_bigram,1200,0.7
227,0.10494203567504883,0.027429626580574563,0.012951207160949708,0.0029983913111975226,0.6671140939597315,0.03193389866676595,0.6865771812080537,0.0032683977629845255,tf-idf,266,4,True,unigram_bigram,1000,0.7
48,0.05443329811096191,0.013781643451250462,0.010210251808166504,0.0025251713027004993,0.6664429530201342,0.024392995765619135,0.6909023117076808,0.007060677398695144,tf-idf,268,4,True,unigram,100,0.4
35,0.05849895477294922,0.011044415767767629,0.010354065895080566,0.0021258210720653116,0.6664429530201342,0.02547684952496954,0.6907531692766592,0.005449824426724385,tf-idf,268,4,True,unigram,80,0.2
446,0.06253442764282227,0.009992697068357969,0.011405134201049804,0.0020002552001860655,0.665771812080537,0.03864746321849122,0.6876957494407158,0.0047139390393077085,tf-idf,270,4,False,unigram,100,0.6
250,0.13085007667541504,0.025475666980575577,0.013996529579162597,0.00370664095982238,0.6657718120805369,0.031450669835865724,0.6912751677852349,0.00621227907521507,tf-idf,271,4,True,unigram_bigram,1400,0.8
435,0.05834827423095703,0.012423536977883036,0.010850739479064942,0.002167845766776381,0.6657718120805369,0.03673538841182285,0.674496644295302,0.0052756170487170875,tf-idf,271,4,False,unigram,80,0.6
636,0.09949500560760498,0.02342652423967785,0.013746428489685058,0.0033997466188478917,0.6657718120805368,0.03366425826573007,0.6924683072334078,0.0049823394745682585,tf-idf,273,4,False,unigram_bigram,1200,0.9
201,0.10651650428771972,0.024493663745520342,0.012960195541381836,0.002997891965828081,0.6651006711409396,0.026753196547643954,0.6865771812080537,0.005460018645185814,tf-idf,274,4,True,unigram_bigram,400,0.3
36,0.06032226085662842,0.010695259413228098,0.011817741394042968,0.002146987673388293,0.6637583892617449,0.02675319654764397,0.6829231916480238,0.005033418950241973,tf-idf,275,4,True,unigram,80,0.3
584,0.1288250207901001,0.026642351168600708,0.016147875785827638,0.002675111772289174,0.6630872483221477,0.039682538252602644,0.6813571961222968,0.003002359752303855,tf-idf,276,4,False,unigram_bigram,200,0.1
262,0.07916100025177002,0.0013035830580313777,0.010337305068969727,0.0002850030564185725,0.6630872483221476,0.027639275546273826,0.6923191648023863,0.006004719504607731,tf-idf,277,4,True,unigram_bigram,1600,0.9
613,0.11391496658325195,0.025953226390065844,0.014594936370849609,0.0034438708721571194,0.6630872483221476,0.029377273326495687,0.6810589112602535,0.006518479769276722,tf-idf,277,4,False,unigram_bigram,800,0.8
598,0.12217059135437011,0.03202068111817612,0.014120101928710938,0.0027034622700429643,0.6630872483221476,0.030872483221476506,0.68165548098434,0.004516947866042599,tf-idf,277,4,False,unigram_bigram,400,0.4
447,0.051175713539123535,0.01206261901907211,0.010534429550170898,0.0023111051246872635,0.6624161073825504,0.039710905214730266,0.6826249067859806,0.004501532668989271,tf-idf,280,4,False,unigram,100,0.7
625,0.12853472232818602,0.019809877351931193,0.014755606651306152,0.0028240321247853476,0.6624161073825504,0.032333394551532633,0.6830723340790456,0.006423521392202256,tf-idf,280,4,False,unigram_bigram,1000,0.9
659,0.09508297443389893,0.024384411371576382,0.011187243461608886,0.0019524607261304622,0.6624161073825503,0.031486453975140674,0.6936614466815809,0.00433283789599819,tf-idf,282,4,False,unigram_bigram,1600,1.0
436,0.05179686546325683,0.0128268181142731,0.009339070320129395,0.002410154478543246,0.6624161073825503,0.038792875212398464,0.6711409395973155,0.004191937158107434,tf-idf,282,4,False,unigram,80,0.7
648,0.12505688667297363,0.030156861933276883,0.014569640159606934,0.00330575024696148,0.6617449664429531,0.02928513319365293,0.689261744966443,0.006095256103480823,tf-idf,284,4,False,unigram_bigram,1400,1.0
216,0.12141129970550538,0.028475338706019742,0.014606475830078125,0.003275844417348078,0.6604026845637584,0.028347264539520644,0.6725577926920209,0.004492258160127976,tf-idf,285,4,True,unigram_bigram,800,0.7
49,0.047934460639953616,0.01222335518525219,0.009011673927307128,0.0021051831580339493,0.6597315436241611,0.024020845863319852,0.6817300521998508,0.007365582833626101,tf-idf,286,4,True,unigram,100,0.5
251,0.10571928024291992,0.022463910109702948,0.014331793785095215,0.0035613380105926906,0.6597315436241611,0.027516778523489938,0.6824011931394482,0.006198388859751349,tf-idf,286,4,True,unigram_bigram,1400,0.9
448,0.062499713897705075,0.009119656562136542,0.011965227127075196,0.001477830275746633,0.6590604026845638,0.038995541063983764,0.6793437733035048,0.005219985085756905,tf-idf,288,4,False,unigram,100,0.8
239,0.10952308177947997,0.02812310986608084,0.013874053955078125,0.0032161319837387316,0.6583892617449665,0.030081791719483185,0.6841909023117076,0.0038206378694853015,tf-idf,289,4,True,unigram_bigram,1200,0.8
637,0.11601548194885254,0.0231986667715984,0.013697552680969238,0.0030502865960085855,0.6583892617449665,0.03252784111691982,0.6854586129753915,0.005935793808242339,tf-idf,289,4,False,unigram_bigram,1200,1.0
599,0.11541943550109864,0.027186571696143223,0.014578151702880859,0.003494145674989676,0.6583892617449665,0.032527841116919844,0.6705443698732289,0.004853434778604927,tf-idf,289,4,False,unigram_bigram,400,0.5
437,0.04431252479553223,0.010543132683806194,0.007970261573791503,0.0015214838420780606,0.6577181208053691,0.03890302482198508,0.6676360924683072,0.004980665019984055,tf-idf,292,4,False,unigram,80,0.8
572,0.12089347839355469,0.03194772935493397,0.013049983978271484,0.0034943418644802706,0.6577181208053691,0.03487350619266196,0.6749440715883669,0.005246020085596297,tf-idf,292,4,False,unigram_bigram,100,0.0
449,0.06625180244445801,0.0045051496905490615,0.011958837509155273,0.0008644452536749853,0.6570469798657718,0.03848980123205281,0.6755406413124534,0.004197902444455658,tf-idf,294,4,False,unigram,100,0.9
38,0.06303362846374512,0.008638499311373114,0.011357784271240234,0.0023179953278522876,0.6563758389261745,0.031307124267625774,0.6695749440715884,0.005007389101923802,tf-idf,295,4,True,unigram,80,0.5
614,0.14188809394836427,0.007939791110038287,0.016474008560180664,0.00265113959317828,0.6550335570469799,0.031364621330329995,0.6744220730797912,0.007083872982572953,tf-idf,296,4,False,unigram_bigram,800,0.9
37,0.06275920867919922,0.0053546294229964465,0.011023688316345214,0.001937274389149101,0.6550335570469799,0.028347264539520647,0.6763609246830724,0.004572620348025625,tf-idf,296,4,True,unigram,80,0.4
585,0.14125549793243408,0.018929358255723797,0.016663336753845216,0.002099379381633643,0.6536912751677852,0.040624821343413574,0.6661446681580909,0.003434326305643404,tf-idf,298,4,False,unigram_bigram,200,0.2
228,0.08404271602630616,0.007057886827098198,0.010699295997619629,0.0006846238751693423,0.6536912751677852,0.02928513319365293,0.6791200596569724,0.0033523887834435552,tf-idf,298,4,True,unigram_bigram,1000,0.8
438,0.061856651306152345,0.009959331308716343,0.011273956298828125,0.0019792347091318937,0.6536912751677852,0.038225586217176206,0.6646532438478747,0.005294556301267706,tf-idf,298,4,False,unigram,80,0.9
217,0.13937995433807374,0.014488289844628641,0.017546248435974122,0.000502629523102655,0.6536912751677851,0.028187919463087255,0.6644295302013423,0.005449314215196164,tf-idf,301,4,True,unigram_bigram,800,0.8
188,0.0998995065689087,0.024938266891284318,0.012934303283691407,0.0032290441804209585,0.6523489932885906,0.035741011961595556,0.6698732289336315,0.003302250533256459,tf-idf,302,4,True,unigram_bigram,200,0.1
263,0.0809016466140747,0.005981271910505073,0.010823273658752441,0.00212628507764117,0.6523489932885906,0.022818791946308738,0.6829231916480238,0.005879314942409255,tf-idf,302,4,True,unigram_bigram,1600,1.0
252,0.09717419147491455,0.021000252175790594,0.011744976043701172,0.001507239920405636,0.6523489932885906,0.02416107382550337,0.6750932140193886,0.006221670957081648,tf-idf,302,4,True,unigram_bigram,1400,1.0
600,0.08792095184326172,0.010646713270544759,0.011892747879028321,0.0026520960160802453,0.6523489932885905,0.03116291749327221,0.6614466815809098,0.003146163029042356,tf-idf,305,4,False,unigram_bigram,400,0.6
39,0.0592862606048584,0.00836254204445573,0.01103518009185791,0.001743030102128848,0.6516778523489932,0.03334834429209354,0.664131245339299,0.0034849579255922104,tf-idf,306,4,True,unigram,80,0.6
439,0.05995430946350098,0.011292414107096858,0.010770440101623535,0.002182008087035509,0.6516778523489932,0.03964279040435531,0.6617449664429531,0.0043251304996271365,tf-idf,306,4,False,unigram,80,1.0
450,0.05951037406921387,0.012004761574207382,0.010284042358398438,0.0022860672758797385,0.6510067114093959,0.0432872899237506,0.6709917971662938,0.004081709823535889,tf-idf,308,4,False,unigram,100,1.0
586,0.13785576820373535,0.01871701381057283,0.016725540161132812,0.0022472763342594377,0.6510067114093959,0.03831973804998709,0.6583146905294557,0.003604189701295927,tf-idf,308,4,False,unigram_bigram,200,0.3
587,0.13952174186706542,0.01700003019720983,0.016907334327697754,0.002024516817528168,0.6510067114093959,0.040044117825976625,0.6480984340044744,0.0026142502823203917,tf-idf,308,4,False,unigram_bigram,200,0.4
50,0.04307529926300049,0.011453588893923604,0.008072447776794434,0.0019380783298243475,0.6503355704697988,0.024832214765100682,0.6740492170022372,0.007838495420252297,tf-idf,311,4,True,unigram,100,0.6
626,0.11292169094085694,0.02716503908077961,0.0132216215133667,0.0030625232366371224,0.6503355704697987,0.036446104650699224,0.6762117822520507,0.006659839988595421,tf-idf,312,4,False,unigram_bigram,1000,1.0
202,0.10398266315460206,0.028905380685924107,0.012386274337768555,0.003156384398969901,0.6503355704697986,0.025012946514878162,0.6721103653989561,0.005872216889667441,tf-idf,313,4,True,unigram_bigram,400,0.4
615,0.12527949810028077,0.024999824759595137,0.015096545219421387,0.0033856760863036402,0.6489932885906041,0.030021837914557103,0.6680835197613721,0.006838225188660424,tf-idf,314,4,False,unigram_bigram,800,1.0
40,0.056674075126647946,0.01153639749332138,0.009922599792480469,0.0022725336969411174,0.648993288590604,0.03329427316728178,0.6602535421327367,0.0030235846282943048,tf-idf,315,4,True,unigram,80,0.7
240,0.1265115261077881,0.028591928350903538,0.015626406669616698,0.0031848177907813162,0.6483221476510068,0.02834726453952064,0.6762117822520507,0.005207185756926498,tf-idf,316,4,True,unigram_bigram,1200,0.9
51,0.04949245452880859,0.014240052581262572,0.008959817886352538,0.002297823159304541,0.6483221476510067,0.025679364388871143,0.6694258016405665,0.007027521082792431,tf-idf,317,4,True,unigram,100,0.7
229,0.07972958087921142,0.0009977857781628711,0.010374307632446289,9.123765351843248e-05,0.6476510067114094,0.026036462739960842,0.6699478001491423,0.003948755345227063,tf-idf,318,4,True,unigram_bigram,1000,0.9
588,0.14460067749023436,0.002710602385520503,0.017206597328186034,0.000735939130171116,0.6476510067114093,0.03604845369663297,0.6434750186428039,0.002877521458847829,tf-idf,319,4,False,unigram_bigram,200,0.5
241,0.12653565406799316,0.028956857825822246,0.014120936393737793,0.0034151640110316635,0.6456375838926175,0.027639275546273833,0.6690529455630128,0.0059638326690923905,tf-idf,320,4,True,unigram_bigram,1200,1.0
203,0.10664923191070556,0.02486092413758726,0.015217924118041992,0.0032800256166964988,0.6456375838926174,0.02560910607830727,0.6597315436241611,0.004821823463184834,tf-idf,321,4,True,unigram_bigram,400,0.5
176,0.09630229473114013,0.015170469974056905,0.011779356002807616,0.0027698798224002784,0.6449664429530202,0.03154362416107383,0.6654735272184936,0.004004689509947051,tf-idf,322,4,True,unigram_bigram,100,0.0
218,0.11756463050842285,0.0293487864726142,0.015063238143920899,0.0036808155684485235,0.6449664429530202,0.03493158034811571,0.6565249813571962,0.006612915518984445,tf-idf,322,4,True,unigram_bigram,800,0.9
601,0.11819324493408204,0.025122966827391714,0.014656949043273925,0.003342990219745678,0.6449664429530202,0.03182793476880368,0.6555555555555557,0.004157972217584069,tf-idf,322,4,False,unigram_bigram,400,0.7
189,0.11251122951507568,0.027428578303945725,0.013363814353942871,0.003295182746102351,0.6449664429530201,0.0403187605258405,0.658538404175988,0.004224312912235234,tf-idf,325,4,True,unigram_bigram,200,0.2
573,0.0918269395828247,0.02037847827580248,0.013162064552307128,0.0038030768204751243,0.6442953020134228,0.03315191687309656,0.6375093214019388,0.00480333569431408,tf-idf,326,4,False,unigram_bigram,100,0.1
602,0.1276317358016968,0.025613795112672425,0.01513512134552002,0.002652026496491453,0.6436241610738256,0.03238906983090913,0.6493661446681581,0.005099275465258391,tf-idf,327,4,False,unigram_bigram,400,0.8
41,0.05798261165618897,0.011353398212142912,0.010192632675170898,0.002376800817971269,0.6416107382550337,0.03714993960563233,0.6557046979865772,0.0034984948861267328,tf-idf,328,4,True,unigram,80,0.8
204,0.12067844867706298,0.02807470164490858,0.015283632278442382,0.003102129207031437,0.6416107382550335,0.027704385826242007,0.6513049962714393,0.0028337061894108994,tf-idf,329,4,True,unigram_bigram,400,0.6
52,0.054686880111694335,0.011304523606414475,0.009172821044921875,0.0023563634712051957,0.6409395973154363,0.02620889152988811,0.6624906785980611,0.007383680116024769,tf-idf,330,4,True,unigram,100,0.8
589,0.13758506774902343,0.01984767522254543,0.016101431846618653,0.002772645882125271,0.640268456375839,0.03822558621717621,0.6395973154362415,0.003075554157688493,tf-idf,331,4,False,unigram_bigram,200,0.6
230,0.09299335479736329,0.023440832176986514,0.012000703811645507,0.0026584485392237536,0.640268456375839,0.025147642946570733,0.6630126771066369,0.004237456419142541,tf-idf,331,4,True,unigram_bigram,1000,1.0
42,0.05168662071228027,0.013168632917853357,0.009087705612182617,0.002297064601906555,0.6395973154362417,0.03487996365150679,0.6522744220730798,0.0032683977629845086,tf-idf,333,4,True,unigram,80,0.9
418,0.0378077507019043,0.0002562603986483962,0.007245969772338867,0.00014598444943605076,0.6395973154362417,0.03725285660772594,0.6574944071588368,0.009462320350137172,tf-idf,333,4,False,unigram,40,0.0
190,0.11655733585357667,0.024480305801261766,0.014320898056030273,0.0030130859710896483,0.6395973154362415,0.04049711366857875,0.648993288590604,0.003093582179372333,tf-idf,335,4,True,unigram_bigram,200,0.3
43,0.039852571487426755,0.008692228060807966,0.0074920177459716795,0.0012768167481508465,0.638255033557047,0.03506028962848046,0.6503355704697986,0.0032581733445120786,tf-idf,336,4,True,unigram,80,1.0
574,0.10361464023590088,0.023394536341969255,0.01458590030670166,0.0030296941627956566,0.6382550335570469,0.03467272846466976,0.6276659209545115,0.004323201503545339,tf-idf,337,4,False,unigram_bigram,100,0.2
219,0.1259774684906006,0.025877821903081598,0.014818930625915527,0.0036164295284030943,0.6382550335570469,0.035188528131324365,0.6508575689783742,0.006369621626864312,tf-idf,337,4,True,unigram_bigram,800,1.0
603,0.1380763292312622,0.018324166318911688,0.016568708419799804,0.0021691536420141693,0.6375838926174497,0.032741774275571726,0.6436241610738255,0.004553731436471886,tf-idf,339,4,False,unigram_bigram,400,0.9
205,0.12662079334259033,0.02475139128092235,0.015814685821533205,0.0026364299853844945,0.6375838926174496,0.030164033629858027,0.6443698732289336,0.00261425028232038,tf-idf,340,4,True,unigram_bigram,400,0.7
53,0.05300593376159668,0.013083043695975767,0.01009986400604248,0.0025179425972012234,0.6375838926174496,0.024198330707812014,0.6587621178225205,0.0077007192503657385,tf-idf,340,4,True,unigram,100,0.9
561,0.1068910837173462,0.014363458775194543,0.013723421096801757,0.0035002280087083715,0.6375838926174496,0.03448384584876544,0.6485458612975392,0.004821823463184845,tf-idf,340,4,False,unigram_bigram,80,0.0
604,0.12909493446350098,0.02144158974746847,0.015468335151672364,0.0030981598192906666,0.6355704697986577,0.03396397564799999,0.6395973154362415,0.003932527031598861,tf-idf,343,4,False,unigram_bigram,400,1.0
590,0.12903251647949218,0.025778394675506983,0.015454745292663575,0.003003306291585616,0.6342281879194631,0.04204685934946867,0.6345264727815063,0.0035521268795867303,tf-idf,344,4,False,unigram_bigram,200,0.7
54,0.0404294490814209,0.006215760268965694,0.007635164260864258,0.0008451742632682311,0.6335570469798657,0.027541321515011,0.6557046979865773,0.007976331863517103,tf-idf,345,4,True,unigram,100,1.0
191,0.1277834177017212,0.026177809305871998,0.015167927742004395,0.0031569576475211475,0.6335570469798657,0.04006660820563569,0.637434750186428,0.005677215901767124,tf-idf,345,4,True,unigram_bigram,200,0.4
591,0.128328537940979,0.02984465974725788,0.014228367805480957,0.003210624847307594,0.6328859060402685,0.041159055319360954,0.6292319164802386,0.0035576019215142656,tf-idf,347,4,False,unigram_bigram,200,0.8
206,0.13588254451751708,0.018859043722197277,0.015633463859558105,0.0028268552358735257,0.6328859060402683,0.030616093229414876,0.6378821774794929,0.0027540917692198863,tf-idf,348,4,True,unigram_bigram,400,0.8
592,0.11622400283813476,0.03045645231431024,0.015153264999389649,0.00308599029675561,0.6308724832214765,0.04297398817069023,0.6247576435495898,0.00416265048082114,tf-idf,349,4,False,unigram_bigram,200,0.9
576,0.14115231037139891,0.010095824588943281,0.016458821296691895,0.0020201185554920196,0.6308724832214765,0.03675990318826616,0.6178970917225951,0.006023212678988423,tf-idf,349,4,False,unigram_bigram,100,0.4
177,0.10626866817474365,0.02651443996630411,0.01469409465789795,0.0037470915601481515,0.6308724832214765,0.028631851017049046,0.6268456375838926,0.0029678969041211736,tf-idf,349,4,True,unigram_bigram,100,0.1
575,0.13325912952423097,0.019637699045597718,0.016281390190124513,0.0020643665564276277,0.6308724832214765,0.03589192471710317,0.6234153616703952,0.00548998130329782,tf-idf,349,4,False,unigram_bigram,100,0.3
192,0.12185237407684327,0.025794776558317304,0.014885973930358887,0.003149441782310049,0.6295302013422819,0.03945486834013171,0.6297539149888143,0.005902442429621151,tf-idf,353,4,True,unigram_bigram,200,0.5
165,0.13477561473846436,0.01879448207797778,0.015265202522277832,0.0030693732386242135,0.6288590604026846,0.0394833988727053,0.6390007457121551,0.0049290388872962505,tf-idf,354,4,True,unigram_bigram,80,0.0
207,0.131378173828125,0.024725188291448246,0.015721821784973146,0.0026141436900513925,0.6281879194630873,0.030930788246450767,0.6328113348247577,0.002949100661190922,tf-idf,355,4,True,unigram_bigram,400,0.9
193,0.12907516956329346,0.02531941591919655,0.015654516220092774,0.0028375515311295308,0.6275167785234899,0.03846638894203247,0.6265473527218494,0.006360885342919074,tf-idf,356,4,True,unigram_bigram,200,0.6
419,0.047562479972839355,0.012682582720263182,0.009818267822265626,0.0025790837436287612,0.6275167785234899,0.0423670177237225,0.6398956002982849,0.00818552848850192,tf-idf,356,4,False,unigram,40,0.1
194,0.12719428539276123,0.027832560615508036,0.014840292930603027,0.0033973200918653986,0.6261744966442955,0.03925457400238861,0.6213273676360924,0.006499256843997295,tf-idf,358,4,True,unigram_bigram,200,0.7
577,0.13532476425170897,0.021537094603992217,0.01608719825744629,0.002776727395589903,0.6255033557046981,0.032714248609272314,0.6133482475764355,0.0060328989023656744,tf-idf,359,4,False,unigram_bigram,100,0.5
562,0.1384040355682373,0.01695329824705285,0.016506552696228027,0.002128940535259097,0.6255033557046981,0.03697980486968028,0.621476510067114,0.004073527303131294,tf-idf,359,4,False,unigram_bigram,80,0.1
593,0.10197834968566895,0.027819498747926018,0.013390183448791504,0.003216570274029492,0.6248322147651006,0.04556350086575482,0.6190156599552573,0.00772415259266887,tf-idf,361,4,False,unigram_bigram,200,1.0
22,0.0433098316192627,0.011021389873039212,0.008246660232543945,0.0019270175660389358,0.6248322147651006,0.034542575120692,0.6464578672632364,0.008518435467786111,tf-idf,361,4,True,unigram,40,0.0
208,0.1247227668762207,0.026311744005471968,0.014737987518310547,0.0032980518024533284,0.6241610738255033,0.03176418675489726,0.6270693512304251,0.0028189497645691006,tf-idf,363,4,True,unigram_bigram,400,1.0
195,0.11716556549072266,0.02763679616398265,0.013994979858398437,0.0033543349833304427,0.6234899328859062,0.03998220404995027,0.6150633855331842,0.006693156054382358,tf-idf,364,4,True,unigram_bigram,200,0.8
178,0.12201566696166992,0.02543779954972223,0.014281916618347167,0.002916308177113175,0.6228187919463088,0.032988471751528865,0.6188665175242357,0.003823547723577717,tf-idf,365,4,True,unigram_bigram,100,0.2
420,0.05294942855834961,0.013444983148882338,0.009140896797180175,0.0022426183563914086,0.6228187919463087,0.044295302013422806,0.6346756152125279,0.009376125718187345,tf-idf,366,4,False,unigram,40,0.2
578,0.13050992488861085,0.024442214995034343,0.013758087158203125,0.0034129656559494102,0.6181208053691275,0.032249701414050896,0.6096196868008948,0.005060413893310533,tf-idf,367,4,False,unigram_bigram,100,0.6
421,0.04786982536315918,0.012739496290908944,0.009401941299438476,0.002516570244531903,0.6181208053691275,0.0450665019173142,0.6310216256524981,0.010031422353944944,tf-idf,367,4,False,unigram,40,0.3
179,0.13154830932617187,0.024945696545746354,0.01546926498413086,0.0031784569971923266,0.6167785234899329,0.03454257512069199,0.6134973900074572,0.0031646674383181196,tf-idf,369,4,True,unigram_bigram,100,0.3
180,0.13463618755340576,0.02082933010506842,0.014780473709106446,0.0029053100425510112,0.6161073825503356,0.03353019059542763,0.607979120059657,0.0036843010669755736,tf-idf,370,4,True,unigram_bigram,100,0.4
563,0.11596906185150146,0.032578454889634144,0.013857102394104004,0.0033516751267023996,0.6161073825503356,0.034457711820116595,0.6140939597315436,0.0037173582641654083,tf-idf,370,4,False,unigram_bigram,80,0.2
196,0.10801277160644532,0.02824753367629305,0.012619757652282714,0.0031008843043222787,0.6161073825503355,0.04080183665388097,0.6108873974645788,0.007953641536747736,tf-idf,372,4,True,unigram_bigram,200,0.9
579,0.1448878526687622,0.003227744096758013,0.017360663414001463,0.0004212573398975155,0.6154362416107382,0.03148645397514068,0.6066368381804624,0.005612691593641689,tf-idf,373,4,False,unigram_bigram,100,0.7
422,0.0473595142364502,0.012505385068936378,0.008937430381774903,0.0023568160854538387,0.6134228187919464,0.04433595856352683,0.6270693512304251,0.011291815651369193,tf-idf,374,4,False,unigram,40,0.4
197,0.12519559860229493,0.02487398985417001,0.015171265602111817,0.00336565420725878,0.6134228187919464,0.04139367502042758,0.6066368381804624,0.01003391659517217,tf-idf,374,4,True,unigram_bigram,200,1.0
580,0.10710766315460205,0.03007068381176488,0.012761163711547851,0.0036455884399354457,0.612751677852349,0.03315870960278021,0.6033557046979865,0.005894900573891635,tf-idf,376,4,False,unigram_bigram,100,0.8
166,0.11676349639892578,0.030648808463603367,0.01274421215057373,0.002909081199347381,0.612751677852349,0.03475058648590502,0.6105145413870247,0.0040164751706175264,tf-idf,376,4,True,unigram_bigram,80,0.1
565,0.13176417350769043,0.0201094096129101,0.014136362075805663,0.0033832062199875713,0.6120805369127518,0.03648933481629042,0.6052945563012677,0.004125749796755573,tf-idf,378,4,False,unigram_bigram,80,0.4
564,0.1295100212097168,0.024516174647305416,0.014807462692260742,0.002915480816071392,0.6120805369127517,0.03548806460779137,0.6100671140939598,0.004090555750008188,tf-idf,379,4,False,unigram_bigram,80,0.3
23,0.06336815357208252,0.00847472413642259,0.01135251522064209,0.0014309781682167542,0.6120805369127517,0.03536091240891139,0.6284862043251306,0.006516346689024145,tf-idf,379,4,True,unigram,40,0.1
781,0.11598055362701416,0.008439844958139181,0.013791322708129883,0.0022719747670074696,0.6114093959731544,0.03778112200010085,0.8548098434004474,0.008337648838292728,tf-idf,381,4,False,bigram,1600,0.0
181,0.13138179779052733,0.018613485287961563,0.015185284614562988,0.0029904810025858292,0.6114093959731542,0.032109728091021965,0.6038031319910514,0.0028890933076526027,tf-idf,382,4,True,unigram_bigram,100,0.5
24,0.0562061071395874,0.010379999274961688,0.01080648899078369,0.002231317178098153,0.6093959731543623,0.034588184501275494,0.6212527964205816,0.007408116383916993,tf-idf,383,4,True,unigram,40,0.2
566,0.12891085147857667,0.023284842603813097,0.015117979049682618,0.0032253270336750806,0.6093959731543623,0.03782282631840367,0.6013422818791947,0.003746415119188799,tf-idf,383,4,False,unigram_bigram,80,0.5
423,0.05330460071563721,0.013013842552550572,0.010042214393615722,0.0024232264794541883,0.6073825503355705,0.044239338248797305,0.6237882177479493,0.010771604936279874,tf-idf,385,4,False,unigram,40,0.5
25,0.037911486625671384,0.00026984614707010877,0.007475948333740235,0.00039794760932991845,0.6073825503355705,0.03541818738780875,0.6176733780760626,0.006939932421060401,tf-idf,385,4,True,unigram,40,0.3
385,0.09800536632537842,0.026893098385940287,0.013210511207580567,0.0027647433471303046,0.6067114093959732,0.03666174572818163,0.8483967188665176,0.010857988945504445,tf-idf,387,4,True,bigram,1600,0.0
567,0.11162984371185303,0.03177003498802655,0.014830899238586426,0.0034556253838311547,0.6067114093959731,0.03616696264512075,0.5975391498881433,0.0036691766145093277,tf-idf,388,4,False,unigram_bigram,80,0.6
581,0.11071445941925048,0.031986973748197416,0.013699531555175781,0.003584175216642485,0.6060402684563758,0.03614827653555768,0.5979120059656972,0.009647106117104383,tf-idf,389,4,False,unigram_bigram,100,0.9
167,0.10601766109466552,0.0253237641732452,0.012821841239929199,0.002841387349600892,0.6053691275167785,0.038530738508476034,0.6030574198359433,0.0033854017786178097,tf-idf,390,4,True,unigram_bigram,80,0.2
424,0.05183961391448975,0.012267212918322735,0.009182286262512208,0.002107563819200207,0.6046979865771813,0.04131198227251649,0.6211782252050708,0.01112586541479988,tf-idf,391,4,False,unigram,40,0.6
582,0.1173086404800415,0.029646544381575622,0.015413808822631835,0.0031242640131560967,0.6033557046979866,0.03506028962848049,0.5957494407158836,0.010700124944917582,tf-idf,392,4,False,unigram_bigram,100,1.0
182,0.10677721500396728,0.028270233888401042,0.012472033500671387,0.002804537635904731,0.6033557046979866,0.03518852813132439,0.5983594332587622,0.009315135850635156,tf-idf,392,4,True,unigram_bigram,100,0.6
568,0.12208588123321533,0.03070001736816692,0.015482139587402344,0.0033534334315134537,0.6033557046979866,0.0363223063831807,0.5947800149142431,0.00436353134625736,tf-idf,392,4,False,unigram_bigram,80,0.7
26,0.04519495964050293,0.010347611932103146,0.009252786636352539,0.0020194495634266118,0.6013422818791947,0.03763180072181526,0.6090976882923191,0.0119816243211901,tf-idf,395,4,True,unigram,40,0.4
183,0.10050547122955322,0.02797632833218333,0.01315760612487793,0.0033239480710424746,0.6006711409395973,0.0338577134379314,0.594407158836689,0.009650852174551678,tf-idf,396,4,True,unigram_bigram,100,0.7
168,0.10489823818206787,0.02771298861613686,0.013474798202514649,0.0033050137410483406,0.6000000000000001,0.03798918576667088,0.5990305741983595,0.003638739119688528,tf-idf,397,4,True,unigram_bigram,80,0.3
169,0.09650931358337403,0.022977747793735803,0.013080286979675292,0.00345650188630296,0.6,0.034640235974668296,0.5938105891126026,0.00378848196745132,tf-idf,398,4,True,unigram_bigram,80,0.4
184,0.0988468885421753,0.02767473056686551,0.012677693367004394,0.002710575695156295,0.6,0.034509960086395834,0.5911260253542132,0.009151623111697156,tf-idf,398,4,True,unigram_bigram,100,0.8
